name,year,A,A1,A2,A3,A4,B,B1,B2,B3,B4,C,C1,C2,C3,C4
曲靖市,2014,0,0,0,0,0,1,13000.0,848.4683838,0.0,848.4683838,0,0,0,0,0
晋城市,2014,0,0,0,0,0,2,31500.0,2637.140015,834.9414063,1802.1986084,0,0,0,0,0
十堰市,2014,0,0,0,0,0,4,21075.0,2262.7135769,1042.26728826,1220.44631188,2,170500.0,27636.81794226,57.29990005,27579.5180403
咸阳市,2014,1,600.0,97.51679993,58.51007843,39.0067215,1,1000.0,1000.0,600.0,400.0,2,47600.0,3627.0855099,749.97174449,2877.115967
兰州市,2014,0,0,0,0,0,0,0,0,0,0,2,1020.0,1015.0,0.0,1015.0
荆州市,2014,0,0,0,0,0,3,162198.29687999998,33853.61679796,25700.50336075,8153.1134372199995,0,0,0,0,0
钦州市,2014,0,0,0,0,0,4,149940.2266,28569.44048941,1525.7652588,27043.67485941,1,50.0,8.104399681,0.0,8.104399681
淮南市,2014,0,0,0,0,0,2,25000.0,1625.3599854,391.30541234,1234.0545654,4,31800.0,5075.2875992300005,3490.108804295,1585.1785509600002
云浮市,2014,0,0,0,0,0,6,2232.0,1193.838851929,0.0,1193.85095787,7,4374.0,1674.713028637,19.60000038,1655.112992037
眉山市,2014,2,8070.0,2707.317500114,1377.0,1330.317500114,2,5100.0,825.519989,325.519989,500.0,0,0,0,0,0
平顶山市,2014,1,5000.0,369.0375061,309.9914856,59.04600143,4,196175.0,32709.660525599997,1605.4806208999998,31104.179357200002,1,8000.0,647.9000244,259.1600037,388.7399902
柳州市,2014,1,200.0,26.04159927,10.41664028,15.62495995,5,17482.0,4756.765601901,497.6593628,4259.106239101,4,115070.97998,10310.5411222,870.8389988,9439.70212532
菏泽市,2014,0,0,0,0,0,6,68766.0,5126.103882,718.7920074,4407.31189,3,30500.0,8750.560059,2845.447998,5905.1119995
株洲市,2014,0,0,0,0,0,9,46580.0,7653.1879274,1311.7769076830002,6341.4110175900005,0,0,0,0,0
南阳市,2014,1,12000.0,815.835022,571.0844727,244.7505035,5,67400.0,4224.8590091,2196.445465,2028.4135741999999,4,45950.5,13130.2980809,1211.0565262,11919.2415467
襄阳市,2014,0,0,0,0,0,9,358726.50786,25106.8533782,2040.0,23066.8533782,4,2697.5,2251.1704995669998,1.627050042,2249.543461684
阿拉善盟,2014,0,0,0,0,0,1,30000.0,1625.280029,0.0,1625.280029,0,0,0,0,0
汕头市,2014,0,0,0,0,0,2,108000.0,12336.592286,1956.144043,10380.448364599999,13,67590.0,8074.487601281,205.47850036,7869.004394242
清远市,2014,0,0,0,0,0,8,36050.0,6330.0130306,209.0935211,6120.9194942,11,71581.5,12262.67105513,4978.772949,7283.89810132
吉林市,2014,0,0,0,0,0,2,1440.0,229.19620518,180.9868469,48.209354399999995,2,2864.0,36.21999931,0.0,36.21999931
阳江市,2014,4,13442.0,1011.2238159,43.3611908,967.8626709,13,94645.0,5981.782137371,496.3748474,5485.407280434,6,1298.0,439.49180031000003,0.0,439.49180031000003
运城市,2014,0,0,0,0,0,3,36600.0,2276.98827347,1548.8588027800001,728.129591934,1,7000.0,3000.0,500.0,2500.0
乐山市,2014,0,0,0,0,0,2,2450.0,1000.0,0.0,1000.0,1,8000.0,590.460022,0.0,590.460022
鹰潭市,2014,0,0,0,0,0,14,30370.0,7281.1604004,583.9703979,6697.1900024,3,13705.03039016,3326.4334661599996,1206.416016,2120.0174960599998
衢州市,2014,2,7050.0,824.7051944509999,495.639790981,329.065617308,4,11371.0,4170.0,966.0,3204.0,3,3700.0,1351.76247392,577.35672374,774.40575027
贵港市,2014,0,0,0,0,0,1,142.0,12.90060043,0.0,12.90060043,2,6428.0,4649.4589996,2475.0,2174.4589996
辽阳市,2014,0,0,0,0,0,1,88.0,61.59999847,24.63999939,36.95999908,1,15.0,10.0,5.099999905,4.900000095
宿迁市,2014,0,0,0,0,0,23,149181.25146200001,40563.444534999995,4418.1316223,36145.31295842,4,5565.0,2325.863969625,230.639979103,2095.223971845
大同市,2014,1,100.0,16.22139931,8.921770096,7.299630165,1,3648.171143,3648.171143,364.8171082,3283.354004,0,0,0,0,0
马鞍山市,2014,0,0,0,0,0,6,19988.0,4168.6270446,1427.45548998,2741.17148595,2,217500.0,11774.809571,5980.6782220000005,5794.1318360000005
宜昌市,2014,0,0,0,0,0,7,9735.97998,1857.936524357,659.21743397,1198.719106647,0,0,0,0,0
舟山市,2014,0,0,0,0,0,4,66147.79999924,4347.1960149,557.47241016,3789.7235416,6,60130.0,12390.792436517,1759.433577991,10631.359113541
本溪市,2014,0,0,0,0,0,1,300.0,26.92410088,0.0,26.92410088,4,41000.0,35975.215973,17850.0,18125.215973
上饶市,2014,2,7837.0,1639.8120116999999,452.4060059,1187.4060059,3,1767.0,273.643904766,187.16114998,86.48277104,1,3000.0,486.57901,437.9211121,48.65790176
滨州市,2014,0,0,0,0,0,5,37385.88501,2493.0207065,1083.9261475,1409.09461993,2,26000.0,20568.4000244,0.0,20568.4000244
东营市,2014,1,6000.0,2000.0,0.0,2000.0,4,58000.0,6179.389709600001,3362.6511841,2816.7384951999998,4,1940.0,1146.64990043,786.46979904,360.18010044
黔东南苗族侗族自治州,2014,2,52550.0,779.49870305,0.0,779.49870305,2,7000.0,585.5879974,124.3339005,461.2540665,1,3500.0,284.7337952,213.5503082,71.18344116
红河哈尼族彝族自治州,2014,2,34988.5599976,2172.034424,277.6463928,1894.387939,1,2000.0,265.0,0.0,265.0,2,10910.0,726.12998965,0.0,726.12998965
蚌埠市,2014,1,50000.0,2937.006104,0.0,2937.006104,5,87849.476563,4650.403091000001,158.98403168,4491.4190555000005,4,7840.0,1308.209198,291.985199,1016.2239685
宿州市,2014,0,0,0,0,0,5,97650.0,10493.89615611,78.74649811,10415.149658,3,5340.0,2048.91519738,32.66159821,2016.25359917
拉萨市,2014,1,10000.0,1579.930054,1169.148193,410.7817993,0,0,0,0,0,4,4401.02002,1533.87080762,92.384789403,1441.48601147
岳阳市,2014,0,0,0,0,0,1,710.0,81.32740021,68.26274109,13.06464005,0,0,0,0,0
文昌市,2014,0,0,0,0,0,1,10.0,10.0,0.0,10.0,1,5850.0,356.3599854,60.40000153,295.9599915
济源市,2014,0,0,0,0,0,1,6790.0,2300.0,0.0,2300.0,2,1420.0,1010.0,0.0,1010.0
开封市,2014,0,0,0,0,0,2,6100.0,2315.0,0.0,2315.0,1,300500.0,17060.85742,10746.9209,6313.936523
莱芜市,2014,0,0,0,0,0,1,2687.600098,389.8981934,384.1680298,5.730151176,1,3000.0,1200.0,0.0,1200.0
巴音郭楞蒙古自治州,2014,0,0,0,0,0,3,209600.0,11553.286758499999,5844.937354600001,5708.349644129999,2,10212.0,3401.948799968,1734.0,1667.948799968
阜阳市,2014,0,0,0,0,0,4,2352.0,1188.0,514.34000015,673.65999985,0,0,0,0,0
万宁市,2014,0,0,0,0,0,0,0,0,0,0,1,800.0,69.88800049,7.487999916,62.40000153
防城港市,2014,0,0,0,0,0,0,0,0,0,0,1,25000.0,1288.180054,0.0,1288.180054
四平市,2014,0,0,0,0,0,2,10750.0,829.02838898,146.1600037,682.86841578,0,0,0,0,0
淮北市,2014,0,0,0,0,0,1,1200.0,159.7879944,158.1901245,1.597880006,1,420.0,210.0,0.0,210.0
黄石市,2014,0,0,0,0,0,7,23050.0,2421.0360717,1816.2740288,604.7620774,2,1700.0,581.06999969,91.2140007,489.85600281
攀枝花市,2014,1,300.0,48.75839996,0.0,48.75839996,1,25000.0,1620.880005,243.1320038,1377.748047,0,0,0,0,0
玉溪市,2014,0,0,0,0,0,0,0,0,0,0,1,42.86000061,30.0,18.0,12.0
黔西南布依族苗族自治州,2014,0,0,0,0,0,1,12500.0,813.7999878,244.1399994,569.6599731,1,4.900000095,4.900000095,0.0,4.900000095
辽源市,2014,0,0,0,0,0,0,0,0,0,0,1,1500.0,600.0,0.0,600.0
遵义市,2014,2,2400.0,387.003601,0.0,387.003601,2,65604.0,4330.1069339999995,900.0,3430.106934,2,7921.65918,5259.193359,2777.056396,2482.136963
盘锦市,2014,0,0,0,0,0,1,200.0,200.0,0.0,200.0,5,184200.0,32531.5315234,582.4171905000001,31949.1143481
文山壮族苗族自治州,2014,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,3.0
怀化市,2014,0,0,0,0,0,0,0,0,0,0,2,31100.0,1786.6210938,883.2142410600001,903.406784
阳泉市,2014,0,0,0,0,0,1,100.0,16.25359917,11.37751961,4.876080036,0,0,0,0,0
自贡市,2014,0,0,0,0,0,1,420.0,210.0,0.0,210.0,0,0,0,0,0
揭阳市,2014,1,80.0,80.0,0.0,80.0,4,1218.0,465.90019989,39.16007996,426.74011993,8,18870.0,14682.079507800001,590.940007186,14091.139500616
通辽市,2014,2,20500.0,2879.719971,299.9719849,2579.748047,1,3600.0,1200.0,0.0,1200.0,0,0,0,0,0
衡阳市,2014,0,0,0,0,0,2,30007.0,1627.140015,0.0,1627.140015,2,1060.0,155.874264735,58.06403351,97.81022357500001
郴州市,2014,1,2000.0,288.3640137,0.0,288.3640137,4,4860.0,3317.29990005,200.0,3117.29990005,2,520.0,101.26399994,32.50559998,68.75839995999999
伊犁哈萨克自治州,2014,0,0,0,0,0,2,53000.0,2895.361328,943.1036987,1952.2579044,0,0,0,0,0
中卫市,2014,1,1000.0,162.5279999,65.01119995,97.51679993,2,61695.949219999995,3802.852539,1136.800049,2666.0525512,1,52200.0,24200.0,0.0,24200.0
新余市,2014,1,5400.0,884.055603,0.0,884.055603,1,6000.0,982.2839966,0.0,982.2839966,0,0,0,0,0
亳州市,2014,1,1600.0,645.1599731,483.8699951,161.2899933,2,11340.0,3663.8282013,0.0,3663.8282166,0,0,0,0,0
丽江市,2014,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,0.0,6.0
丽水市,2014,0,0,0,0,0,0,0,0,0,0,4,2516.0,2271.4652996100003,14.32571697,2257.139593124
汉中市,2014,0,0,0,0,0,1,347.0,210.0,0.0,210.0,1,30000.0,4907.009766,0.0,4907.009766
七台河市,2014,0,0,0,0,0,0,0,0,0,0,2,656.0,247.34700012,0.0,247.34700012
普洱市,2014,2,722.1217041,461.0609131,127.919838,333.1410522,0,0,0,0,0,0,0,0,0,0
黄冈市,2014,1,8000.0,3200.0,1632.0,1568.0,4,12700.0,3791.2849006399997,0.0,3791.2849426099997,4,33768.0,4523.5473859,117.304217417,4406.2431599599995
商丘市,2014,0,0,0,0,0,1,3000.0,292.9679871,0.0,292.9679871,0,0,0,0,0
娄底市,2014,0,0,0,0,0,2,3200.0,394.9618988,73.48860168,321.4734039,0,0,0,0,0
玉林市,2014,0,0,0,0,0,4,78335.810058,27282.7958641,10467.49192085,16815.3049347,2,10500.0,888.63951106,0.0,888.63951106
漯河市,2014,0,0,0,0,0,2,25450.0,1839.0836943000002,1008.54082107,830.5428772,1,6000.0,440.1090088,435.7079163,4.401090145
榆林市,2014,0,0,0,0,0,1,142200.0,49800.0,42300.0,7500.0,0,0,0,0,0
吐鲁番地区,2014,1,200.5,22.94822311,0.0,22.94822311,0,0,0,0,0,0,0,0,0,0
鄂州市,2014,1,90000.0,4862.640137,0.0,4862.640137,1,5000.0,812.6400146,811.8273315,0.812640011,1,30000.0,4694.100098,2347.050049,2347.050049
抚顺市,2014,0,0,0,0,0,2,2540.0,766.7024994,68.01074982,698.6917572,1,10.0,10.0,0.0,10.0
池州市,2014,0,0,0,0,0,3,325.90000153,235.0,0.0,235.0,0,0,0,0,0
湘潭市,2014,0,0,0,0,0,4,6400.0,4004.8249969,62.89500046,3941.9300003099997,3,13500.0,3375.000412,0.0,3375.000412
楚雄彝族自治州,2014,0,0,0,0,0,1,25000.0,1655.98584,416.390686,1239.595093,0,0,0,0,0
遂宁市,2014,0,0,0,0,0,0,0,0,0,0,2,1920.0,705.80599976,0.0,705.80599976
德宏傣族景颇族自治州,2014,0,0,0,0,0,0,0,0,0,0,2,13.0,10.487199992,0.0,10.487199992
焦作市,2014,0,0,0,0,0,1,500.0,250.0,250.0,0.0,0,0,0,0,0
铁岭市,2014,0,0,0,0,0,0,0,0,0,0,2,4010.0,334.428009,160.4397125,173.9882813
仙桃市,2014,0,0,0,0,0,1,4500.0,1500.0,0.0,1500.0,0,0,0,0,0
朝阳市,2014,1,420.0,210.0,0.0,210.0,0,0,0,0,0,0,0,0,0,0
安庆市,2014,0,0,0,0,0,8,18944.47998,7245.8332062,706.5,6539.3332062,2,500.0,65.08200073,32.541000362,32.541000362
宜宾市,2014,0,0,0,0,0,3,32800.0,3826.52835066,1663.53133434,2162.99701732,2,205000.0,33229.5840149,26357.31055,6872.273955899999
濮阳市,2014,1,55000.0,7944.768066,7944.768066,0.0,2,159000.0,12683.887695,8623.887695,4060.0,2,141100.0,13017.800293,13017.800293,0.0
张家界市,2014,0,0,0,0,0,1,280.0,32.74280167,15.71654415,17.02625656,1,12500.0,813.5250244,0.0,813.5250244
随州市,2014,1,200.0,24.47509956,0.0,24.47504997,2,143192.85155999998,7354.946045000001,0.0,7354.946045000001,0,0,0,0,0
湛江市,2014,0,0,0,0,0,5,112738.0,14528.2925414,2049.2062529,12479.0869526,1,420.0,210.0,0.0,210.0
崇左市,2014,0,0,0,0,0,2,38501.0,2281.2755132,1226.1297603,1055.1456909,2,8300.0,593.55500798,0.0,593.55500798
忻州市,2014,0,0,0,0,0,4,219133.0,11679.2286234,1559.44596881,10119.782654580002,0,0,0,0,0
临夏回族自治州,2014,0,0,0,0,0,1,1250.0,510.0,0.0,510.0,0,0,0,0,0
乌兰察布市,2014,0,0,0,0,0,0,0,0,0,0,1,50000.0,8185.700195,7858.271973,327.428009
三亚市,2014,0,0,0,0,0,0,0,0,0,0,3,124.28569984,22.980399487,0.0,22.980340482000003
阿坝藏族羌族自治州,2014,0,0,0,0,0,0,0,0,0,0,1,2999.0,500.0,0.0,500.0
通化市,2014,1,10.0,1.623999953,0.0,1.623999953,1,50.0,50.0,0.0,50.0,0,0,0,0,0
喀什地区,2014,0,0,0,0,0,1,85.0,56.25342178,0.0,56.25342178,2,10005.0,4005.0,400.0,3605.0
阿勒泰地区,2014,0,0,0,0,0,0,0,0,0,0,1,1000.0,113.6800003,48.88240051,64.79759979
吴忠市,2014,0,0,0,0,0,1,15000.0,812.6799927,243.8040009,568.8759766,0,0,0,0,0
黄山市,2014,0,0,0,0,0,3,4080.0,521.76360702,303.11478237,218.64881802800002,1,3.0,2.5,0.0,2.5
毕节市,2014,1,4000.0,325.4100037,0.0,325.4100037,0,0,0,0,0,0,0,0,0,0
临汾市,2014,0,0,0,0,0,1,89502.0,4346.962891,0.0,4346.962891,0,0,0,0,0
白城市,2014,0,0,0,0,0,2,21740.0,1501.3597106,100.8770981,1400.4826355,2,1514.0,610.0,0.0,610.0
鹤壁市,2014,0,0,0,0,0,1,10000.0,3500.0,1715.0,1785.0,1,63700.0,10344.87988,5275.888672,5068.991211
鹤岗市,2014,0,0,0,0,0,1,6348.799805,1034.930542,579.5611572,455.3694458,0,0,0,0,0
酒泉市,2014,0,0,0,0,0,2,25000.0,2431.3450321,658.0762939,1773.2687153,0,0,0,0,0
内江市,2014,0,0,0,0,0,4,19806.0,2669.1060027900003,372.70478819,2296.4011841,0,0,0,0,0
德阳市,2014,0,0,0,0,0,0,0,0,0,0,2,20.0,3.2417800430000003,0.0,3.241760016
鄂尔多斯市,2014,0,0,0,0,0,1,27370.0,9200.0,9200.0,0.0,1,100.0,16.22139931,10.21948242,6.001917839
达州市,2014,0,0,0,0,0,1,10000.0,811.0700073,324.428009,486.6419983,0,0,0,0,0
六盘水市,2014,0,0,0,0,0,1,5000.0,755.6749878,755.6749878,0.0,0,0,0,0,0
安顺市,2014,0,0,0,0,0,1,12300.0,4100.0,0.0,4100.0,0,0,0,0,0
安阳市,2014,0,0,0,0,0,4,46319.0,2667.7246248300003,1988.1037982,679.62084585,1,6000.0,486.6419983,323.6169434,163.0250702
贺州市,2014,0,0,0,0,0,1,6000.0,436.3649902,0.0,436.3649902,1,100.0,16.25279999,0.0,16.25279999
克拉玛依市,2014,0,0,0,0,0,0,0,0,0,0,1,30.0,4.86259985,0.0,4.862639904
商洛市,2014,0,0,0,0,0,1,8000.0,818.5700073,245.5709991,572.9990234,0,0,0,0,0
许昌市,2014,0,0,0,0,0,1,1000.0,163.3079987,97.98480225,65.32319641,0,0,0,0,0
赤峰市,2014,1,15500.0,5200.0,0.0,5200.0,0,0,0,0,0,0,0,0,0,0
琼海市,2014,0,0,0,0,0,0,0,0,0,0,1,1400.0,162.3999939,146.1600037,16.23999977
朔州市,2014,0,0,0,0,0,1,35484.0,11828.0,0.0,11828.0,0,0,0,0,0
新乡市,2014,0,0,0,0,0,1,30000.0,1637.140015,1227.85498,409.2850037,0,0,0,0,0
吕梁市,2014,1,7500.0,527.3555298,150.6730042,376.6824951,0,0,0,0,0,0,0,0,0,0
绍兴市,2015,0,0,0,0,0,16,35698.64999771,4945.62736531,1367.122960615,3578.5044446280003,87,211222.8254995,54604.31942188401,1748.84795567,52855.471448345
上海市,2015,1,168000.0,13540.03027,7447.016602,6093.013672,127,1835309.2906655201,136550.08840087202,34174.25798262001,102375.83005835,3883,35622326.48378238,6552162.575172312,1754475.668535224,4741883.760373824
宣城市,2015,0,0,0,0,0,9,86878.65187836,8685.94839863,2916.2736438,5769.6746099599995,2,450.0,240.0,15.0,225.0
北京市,2015,1,633.5999756,103.2425842,77.43193817,25.81064606,32,473962.90739863197,56805.012067086,40815.569101409,15989.440946559003,927,11515093.673622807,1440503.9597724187,221252.40639922197,1217841.5526480146
郑州市,2015,3,19000.0,4450.8430477,15.65120029,4435.1918636,13,2893014.234375,259552.69979809,136427.491543344,123125.208262584,33,333347.81055,43048.815924327006,11973.240439774001,31075.575346228998
烟台市,2015,1,1992.0,1050.0,0.0,1050.0,47,301467.64245600003,31297.091425455,11525.219391642,19771.872095226998,63,212666.66217586998,85486.290439692,6378.108176556,79108.18229396499
广州市,2015,3,10050.0,1282.780869443,414.557312,868.223570813,92,436052.73998606997,46279.735429590015,4102.416756243001,42177.318554645004,908,5043502.731362394,754050.6307771378,354859.45786340506,396281.1651192249
苏州市,2015,2,928.0,445.78500366000003,198.35700035,247.4280014,241,906838.260169128,170314.34732443606,25209.288039885003,145105.05948648104,447,2442303.2943245936,315462.8362420069,61204.82539278402,254258.01093787805
深圳市,2015,4,1609.5,318.41376546,0.0,318.41376546,155,262815.78058165003,30241.574808567,3340.1705755400008,26901.404275497986,2156,15664877.251211919,2319246.630017883,512732.14013533224,1806514.5061355438
永州市,2015,3,15000.0,1465.0719605,654.0929946199999,810.9790192199999,4,64342.0,3421.32920081,2361.52518482,1059.80372621,5,34000.0,3112.8756104,2233.3249206,879.55072021
黔东南苗族侗族自治州,2015,2,1100.0,257.4929962,15.7493,241.7436981,0,0,0,0,0,2,25145.11914,1531.855255,0.0,1531.8553160000001
南京市,2015,3,7100.0,1015.62938693,7.973493099,1007.655924333,62,3442622.4199757,394306.713947128,291186.78421207104,103119.93851096703,150,1686681.0390257172,269563.26639778214,39570.84932910301,230015.97116605603
天津市,2015,4,3410.0,438.79700463999995,54.95439911,383.84260744,64,1483707.080446,119361.739134685,39722.43339419701,79639.30773540202,485,7385451.169568429,1694303.751070712,572384.4593072071,1118259.2944001495
厦门市,2015,2,5200.0,473.38760952,306.8516846,166.53590961999998,27,124172.0,29173.206764640003,2245.7521407169997,26927.454670665004,429,1483688.211525219,239646.42110693923,84562.97281113498,155083.44836657713
无锡市,2015,0,0,0,0,0,68,1045931.1885834,179868.81871311003,27062.399733181002,152806.419901631,95,429432.6890993,82033.52754665204,16245.231370152003,65788.296295494
常州市,2015,2,3000.0,1362.6679993,242.0009995,1120.66699982,55,399538.64420504,62565.471975784996,8244.192002910999,54321.279868640995,67,399357.80986567,61695.447834581,9358.454411014001,52336.99345541899
梧州市,2015,0,0,0,0,0,2,720.0,67.09439873699999,0.0,67.094418764,4,2806.0,404.3380127,0.0,404.3380127
株洲市,2015,1,8000.0,1308.560059,915.9920044,392.5679932,2,17308.0,1171.9622951600002,994.66521454,177.29706191,6,5940.0,4801.07120517,602.5071801700001,4198.564020637
东营市,2015,1,12000.0,4000.0,0.0,4000.0,8,101170.0,10817.912183733,1838.948730356,8978.963516556001,6,74205.97598519998,8396.8066098,4856.980103,4379.8266294000005
成都市,2015,4,2900.0,722.7235126499999,76.25509644,646.46838565,16,111316.9299927,22687.706216079998,12220.1380269,10467.568242735999,142,1994701.145016154,278917.6902038148,27416.083044802,251501.60783507695
杭州市,2015,1,5000.0,813.3400269,398.5365906,414.8034058,40,722413.8894452901,70218.563760764,29623.459654546998,40595.104197756,225,1944178.8137461946,383048.25390772126,71208.56405612998,311839.6894673989
宁波市,2015,2,2241.0,1682.0115967,0.0,1682.0115967,76,603034.23999406,44185.880538773,10093.176997456,34092.703603145004,137,523810.62052028003,108596.812435103,20898.401061051998,87698.41133626002
赣州市,2015,5,8100.0,8050.0,300.0,7750.0,37,89449.0,47077.84646827999,457.5299988,46619.08847304001,6,17920.0,5879.7005005,1051.78124997,4827.919159
南通市,2015,12,20848.0,13764.0,1000.0,12764.0,76,563328.0003903799,117171.13322563998,16723.386934681,100447.74667402901,83,691409.8100006579,144471.444431765,18240.360952802,126231.08300947801
武汉市,2015,1,400.0,48.64199829,16.05190086,32.59009933,22,171965.0,21711.807768979997,7073.9029806300005,14637.9047473,53,740060.1159973,53560.83038465401,9971.900966452,43588.92963810201
咸宁市,2015,0,0,0,0,0,5,161984.0,18490.0548098,9117.014831600001,9373.0398562,0,0,0,0,0
新乡市,2015,0,0,0,0,0,5,81128.0,5626.81115702,2506.37392799,3120.43710513,4,5042.0,3626.69169902,0.0,3626.69169902
大连市,2015,1,1000.0,143.0200043,0.0,143.0200043,16,159111.14290047,9326.47584915,732.0793170540001,8594.396539218,109,370297.66440870304,75017.95963088199,28959.663241001006,46058.29613370899
福州市,2015,9,43916.0,3001.48176579,582.338057527,2419.1436691999997,30,70962.0,9485.095469045,1235.728034973,8249.367418165,301,2913089.1575778,470961.3851506612,96932.039038543,374029.3433655959
镇江市,2015,3,8900.0,3371.8709869,428.90325929999995,2942.96774669,25,366905.65999985,51207.436385500005,4249.147155799999,46958.289221704996,20,180207.9000244,45185.06705433001,12836.931606053,32348.135164738997
徐州市,2015,1,45.00183868,45.00180054,0.0,45.00183868,24,204438.79879739997,25984.321453640005,2742.23576344,23242.08565524,11,31709.0,16722.664097589,1043.66199875,15679.002094989
青岛市,2015,4,26380.0,6945.154807067,2700.0,4245.154807067,131,342580.16754124,65135.829910641995,7621.902224558,57513.927356005006,286,1533563.4007332362,329860.618688413,82659.94728681401,247200.67174316506
阜阳市,2015,1,100.0,75.0,0.0,75.0,4,45570.0,5594.638440680001,845.83326339,4748.805274976,2,436.10000038,226.10000038,0.0,226.10000038
金华市,2015,0,0,0,0,0,18,91576.0,19591.941692386,8250.48769351,11341.45401458,204,22331.675001473,5087.937937691,281.221054464,4806.7169156869995
银川市,2015,1,5400.0,565.923584,396.1465149,169.7770844,3,46431.78027,13976.366943,2681.4550018,11294.9119873,5,11280.0,2006.1376574499998,94.34259795999999,1911.79505568
东莞市,2015,2,4300.0,698.31477928,478.6555176,219.65927698,189,392871.86992181,81793.95539065101,3229.060095756,78564.895201563,162,288381.9507018431,39655.60958562901,13744.332541351998,25911.276717433997
阳江市,2015,3,6100.0,742.3834151899999,23.47680092,718.90656279,8,101620.0,12032.52148978,1605.7248001100002,10426.796589772,3,8570.0,2703.98029565,98.14019775,2605.8400979
泰州市,2015,1,100.0,100.0,0.0,100.0,45,176233.858398,61641.840891708,10092.70222788,51549.138563775,15,150095.0,44877.15394592001,960.3725051600001,43916.78127278
惠州市,2015,1,68.0,6.451399803,0.0,6.451350212,119,9175703.0,104969.44928833407,488.16916366,104481.28029534107,60,271052.109985,39850.074393300005,1801.4481992769997,38048.626071408
珠海市,2015,5,2670.0,415.590324354,70.74040222,344.849922164,51,258199.06503897603,30912.752684080002,4807.93860428,26104.814814390003,408,1901243.8840851202,217875.26088116292,19781.01906765199,198094.24165208993
西安市,2015,0,0,0,0,0,12,70977.379883,10774.084423905,2285.53998561,8488.544306984,34,369506.39314264,69300.82424996998,13244.894238114,56055.930168073006
沈阳市,2015,1,1200.0,600.0,402.0,198.0,29,120076.300000191,15341.981432650999,3280.373825254,12061.607502314,47,239941.0,40276.493665325,15266.893878871999,25009.600054988998
邯郸市,2015,2,12226.0,5058.0,530.0,4528.0,4,2535.0,426.2005844,40.754753120000004,385.4458332,3,108000.0,11520.189941,730.7640381,10789.426025
淮安市,2015,25,59741.0,22911.012633999995,1469.2047882,21441.807845799998,48,405343.5415624,66227.861131435,23237.750541610003,42990.110393792005,38,352854.0,167944.99738916502,16710.970585985,151234.027364437
江门市,2015,4,1198.0,619.70449829,73.53404999,546.170450211,48,7529409.0,417216.999343609,281794.818676983,135422.164882294,36,93467.5,17530.701634994,5124.963339346001,12405.738263809
威海市,2015,4,12880.0,2302.4539795,686.3178101,1616.1362,40,59818.600097999995,13359.489344830003,3787.9283828000007,9571.560956190002,41,221619.199999809,32166.289567900003,10610.903353039,21555.386083397
济宁市,2015,1,11155.0,813.5250244,610.1437988,203.3811951,10,30655.0,8852.41540527,1458.3165816800001,7394.0989237,4,1195.0,472.709301,40.0,432.709301
哈尔滨市,2015,0,0,0,0,0,2,1210.0,260.2451019,55.12255096,205.12255096,19,58722.23999977,7251.172838296,1234.207800551,6016.96502159
盐城市,2015,3,31500.0,3689.939941,900.0,2789.939941,47,156523.47998,50273.87708349,4000.80186083,46273.07524217,29,54968.6699982,23422.885602504,349.33072282999996,23073.554883454002
营口市,2015,0,0,0,0,0,3,1300.0,479.58999633999997,299.08800125,180.50200081,6,142010.0,18814.695146744,19.7811718,18794.913953017
泰安市,2015,2,5680.0,2551.0800171,390.8475037,2160.2324982,16,32723.0,10073.41183423,1302.80244068,8770.60938603,11,34928.200000048,4948.089637919001,3372.8955411819998,1575.194115226
重庆市,2015,3,730.0,99.81649971,0.0,99.81648827000001,61,2615719.40918,232608.75588855997,130243.827065297,102364.92912771799,98,3601732.2999878,489363.74142322195,174179.118646796,315184.626502563
漳州市,2015,7,25260.0,2497.55148875,465.4902039,2032.06129255,37,257450.0,32130.6812268,2830.1890932499996,29300.492213278998,23,144189.0,23549.285305607,4204.10102815,19345.184273627
济南市,2015,0,0,0,0,0,12,61405.0,5867.490952159998,2294.18719621,3573.3037893999995,60,697740.099999252,100208.53496497501,39704.853547502,60503.68076080499
南平市,2015,5,6510.0,1047.9910085269998,132.289721956,915.8391652109999,2,3360.0,290.76210026,123.7340775,166.07372285,2,590.0,229.60907936,0.0,229.60910034
潍坊市,2015,1,5000.0,1800.0,1350.0,450.0,14,94608.1898961,5379.21888729,1676.75365448,3702.465223231,16,96687.0,48739.746978890005,2761.05829236,45978.68865583
嘉兴市,2015,1,12000.0,817.8499756,0.0,817.8499756,80,611107.16016,149436.728604538,5342.800087009999,144093.928748387,74,422392.4000061031,114037.88914214297,13626.381156062,100411.50794369397
张家口市,2015,0,0,0,0,0,5,116302.75,5969.73656234,456.17881775,5513.55772934,2,9020.0,3003.271399975,1.635699987,3001.635699987
宿州市,2015,0,0,0,0,0,7,266332.0,15544.359219900001,4498.01746596,11046.341757940001,1,3000.0,471.6029968,0.0,471.6029968
拉萨市,2015,0,0,0,0,0,1,330.0,26.58040047,13.29020023,13.29020023,3,1950.6890259000002,1188.4213257000001,570.87477875,617.54654312
淄博市,2015,0,0,0,0,0,10,42980.0,6795.883487131,666.964132779,6128.919327744,10,15745.0,1668.81909214,1075.537282479,593.281815047
